slug,name,homepage,registry_url,registry_source,repo_full_name,repo_url,description,license,gh_stars,gh_forks,gh_pushed_at,gh_days_since_push,maintenance,item_count,free_item_count,paid_item_count,access,docs_url,preview_embeddable,status,first_seen,last_seen,last_crawled_at,gone_on,notes
near-social-js-ui,near-social-js-ui,https://social.everything.dev,https://raw.githubusercontent.com/NEARBuilders/near-social-js/beta/demo/ui/public/r/registry.json,github,NEARBuilders/near-social-js,https://github.com/NEARBuilders/near-social-js,JavaScript SDK for interacting with the social contract (social.near) with helper functions for typical social features.,MIT,10,5,2026-04-30T22:58:36+00:00,126,49,7,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:46.433+00:00,,
nebari,nebari,https://nebari-dev.github.io,https://raw.githubusercontent.com/nebari-dev/nebari-design/HEAD/registry.json,github,nebari-dev/nebari-design,https://github.com/nebari-dev/nebari-design,,,,,,,,35,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:19:58.903+00:00,,
nebutra-ui,nebutra-ui,https://nebutra.com,https://raw.githubusercontent.com/Nebutra/Nebutra-Sailor/main/apps/design-docs/public/registry.json,github,Nebutra/Nebutra-Sailor,https://github.com/Nebutra/Nebutra-Sailor,"Enterprise-grade SaaS monorepo for AI-native, multi-tenant platforms",NOASSERTION,3,3,2026-08-11T15:18:29+00:00,1,94,56,0,0,unknown,,,gone,2026-08-01,2026-08-12,2026-08-12T08:20:30.212+00:00,2026-08-16,
neobrutal-ui,neobrutal-ui,https://neobrutal-ui.andongmin.com,https://neobrutal-ui.andongmin.com/r/registry.json,live,andongmin94/neobrutal-ui,https://github.com/andongmin94/neobrutal-ui,,,,,,,,92,92,0,free,https://neobrutal-ui.andongmin.com/docs/accordion,true,active,2026-08-02,2026-09-04,2026-09-04T08:20:00.175+00:00,,
neobrutalism,neobrutalism,https://neobrutalism.com,https://neobrutalism.com/r/registry.json,live,neobrutalism/neobrutalism,https://github.com/neobrutalism/neobrutalism,"A NeoBrutalism styled React + TailwindCSS UI library for building bold, modern web apps.",MIT,1589,60,2026-08-03T09:28:45+00:00,32,76,54,54,0,free,https://neobrutalism.com/docs/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:25:05.299+00:00,,
neobrutalism-components,Neobrutalism Components,https://www.neobrutalism.dev,https://raw.githubusercontent.com/ekmas/neobrutalism-components/HEAD/registry.json,github,ekmas/neobrutalism-components,https://github.com/ekmas/neobrutalism-components,,,,,,,,92,92,0,free,https://www.neobrutalism.dev/docs/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:16:25.406+00:00,,
neobrutalui,neobrutalui,https://www.neobrutalui.live,https://www.neobrutalui.live/r/index.json,live,Bridgetamana/neobrutal-ui,https://github.com/Bridgetamana/neobrutal-ui,,,,,,,,24,24,0,free,https://www.neobrutalui.live/docs/components/accordion,true,active,2026-08-01,2026-09-04,2026-09-04T08:20:02.893+00:00,,
neoglass,neoglass,https://github.com,https://raw.githubusercontent.com/pranavkarthik10/neoglass/main/registry.json,github,pranavkarthik10/neoglass,https://github.com/pranavkarthik10/neoglass,Cross-browser glass refraction components for React.,,0,0,2026-08-12T09:04:31+00:00,23,86,32,0,0,unknown,,,active,2026-08-13,2026-09-04,2026-09-04T08:37:16.515+00:00,,
neon-ui,neon-ui,https://ui.neon.com,https://ui.neon.com/r/registry.json,live,neondatabase/ui,https://github.com/neondatabase/ui,"The official Neon UI Registry production-ready components, blocks, and starter kits for building modern applications on Neon.",MIT,4,0,2026-08-07T16:04:17+00:00,28,86,77,77,0,free,https://ui.neon.com/brand/neon-loader,,active,2026-08-02,2026-09-04,2026-09-04T08:28:56.802+00:00,,
nessra-ui,nessra-ui,https://nessra-ui.vercel.app,https://raw.githubusercontent.com/mcinarpro/nessra-ui/main/registry.json,github,mcinarpro/nessra-ui,https://github.com/mcinarpro/nessra-ui,,MIT,1,0,2026-09-01T06:47:16+00:00,3,94,62,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:31.193+00:00,,
neui,neui,https://neui.io,https://raw.githubusercontent.com/GiorgiKavtaradze-prog/neui/main/public/r/styles/radix-luma/registry.json,github,GiorgiKavtaradze-prog/neui,https://github.com/GiorgiKavtaradze-prog/neui,Design-forward shadcn kit for interfaces that stand out. 1000+ free patterns!,MIT,1,0,2026-08-20T17:52:09+00:00,13,86,49,0,0,unknown,,,active,2026-08-21,2026-09-02,2026-09-02T08:34:46.775+00:00,,
neumorphic-ui,neumorphic-ui,https://neumorphic-ui.vercel.app,https://raw.githubusercontent.com/renzynx/neumorphic-ui/main/public/r/registry.json,github,renzynx/neumorphic-ui,https://github.com/renzynx/neumorphic-ui,,,1,0,2026-01-06T16:39:27+00:00,241,26,30,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:36.217+00:00,,
next-15-project-shadcn-ui,shadcn,https://ui.shadcn.com,https://raw.githubusercontent.com/victorvinh04/next-15-project-shadcn-ui/main/registry.json,github,victorvinh04/next-15-project-shadcn-ui,https://github.com/victorvinh04/next-15-project-shadcn-ui,,,0,0,2025-07-06T02:37:09+00:00,425,6,2,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:44.229+00:00,,
next-it,next-it,https://github.com,https://raw.githubusercontent.com/bathan1/next-iterator/main/registry.json,github,bathan1/next-iterator,https://github.com/bathan1/next-iterator,Universal Top Level functions for JavaScript,,0,0,2026-07-17T17:17:56+00:00,49,76,21,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:07.779+00:00,,
nexui-agentic-ui-components,nexui-agentic-ui-components,https://github.com,https://raw.githubusercontent.com/Eldergenix/NexUI-Agentic-UI-Components/main/registry.json,github,Eldergenix/NexUI-Agentic-UI-Components,https://github.com/Eldergenix/NexUI-Agentic-UI-Components,"A modern UI / UX ShadCN library for Agentic pipelines, chatbot UI / UX, and AI agent orchestrations. It demonstrates ShadCN + AI SDK artifacts, chat components, layouts, fluid JS based animations + micro interactions.",MIT,1,0,2026-09-03T08:34:13+00:00,1,94,89,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:24.442+00:00,,
nexus-ui,nexus-ui,https://nexus-ui.dev,https://nexus-ui.dev/r/registry.json,live,victorcodess/nexus-ui,https://github.com/victorcodess/nexus-ui,,,,,,,,15,15,0,free,https://nexus-ui.dev/docs/components/prompt-input,true,active,2026-08-01,2026-09-04,2026-09-04T08:32:56.523+00:00,,
nexvyn,nexvyn,https://ui.nexvyn.dev,https://ui.nexvyn.dev/r/registry.json,live,Nexvyn/Nexvyn-ui,https://github.com/Nexvyn/Nexvyn-ui,,MIT,158,5,2026-08-17T18:10:10+00:00,18,86,40,40,0,free,https://ui.nexvyn.dev/components/bounce-sidebar,true,active,2026-08-01,2026-09-04,2026-09-04T08:26:25.105+00:00,,
nice-ui,nice-ui,https://github.com,https://raw.githubusercontent.com/tyrailleverett/nice-ui/main/public/r/registry.json,github,tyrailleverett/nice-ui,https://github.com/tyrailleverett/nice-ui,A shadcn-compatible component registry for marketing and dashboard blocks.,MIT,0,0,2026-09-02T23:47:12+00:00,1,94,238,0,0,unknown,,,active,2026-08-15,2026-09-04,2026-09-04T08:36:08.938+00:00,,
niko-table,niko-table,https://niko-table.com,https://niko-table.com/r/registry.json,live,Semkoo/niko-table-registry,https://github.com/Semkoo/niko-table-registry,,,,,,,,34,34,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:32:55.24+00:00,,
nindo,nindo,https://nindo.rasengan.dev,https://raw.githubusercontent.com/rasengan-dev/nindo/HEAD/registry.json,github,rasengan-dev/nindo,https://github.com/rasengan-dev/nindo,,,,,,,,1,1,0,free,https://nindo.rasengan.dev/docs/components/markdown-editor,true,active,2026-08-11,2026-09-04,2026-09-04T08:20:05.332+00:00,,
niram,niram,https://www.figma.com,https://raw.githubusercontent.com/praveenjuge/niram/HEAD/registry.json,github,praveenjuge/niram,https://github.com/praveenjuge/niram,,,,,,,,12,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:35:45.311+00:00,,
nirmaan,nirmaan,https://nirmaanui.in,https://raw.githubusercontent.com/HasimMolla/Nirmaan-ui/main/registry.json,github,HasimMolla/Nirmaan-ui,https://github.com/HasimMolla/Nirmaan-ui,,MIT,0,0,2025-06-12T10:44:18+00:00,449,6,17,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:19.339+00:00,,
nitc-shadcn-ui,nitc-shadcn/ui,https://nitc-shadcn.vercel.app,https://nitc-shadcn.vercel.app/r/registry.json,live,yoheiyayoi/nitc-shadcn,https://github.com/yoheiyayoi/nitc-shadcn,,,,,,,,6,6,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:20:05.128+00:00,,
nivalis-ui,@nivalis/ui,https://ui.nivalis.studio,https://raw.githubusercontent.com/nivalis-studio/nivalis-ui/HEAD/registry.json,github,nivalis-studio/nivalis-ui,https://github.com/nivalis-studio/nivalis-ui,,,,,,,,23,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:20:07.619+00:00,,
nobcn,nobcn,https://nobcn.vercel.app,https://raw.githubusercontent.com/nbr41to/nobcn/main/src/registry/registry.json,github,nbr41to/nobcn,https://github.com/nbr41to/nobcn,,,0,0,2025-08-27T08:35:36+00:00,373,6,3,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:06.245+00:00,,
nocdn-ui,nocdn/ui,https://ui.bartoszbak.org,https://ui.bartoszbak.org/r/registry.json,live,nocdn/ui,https://github.com/nocdn/ui,,,0,0,2026-06-13T19:54:01+00:00,83,66,3,3,0,free,https://ui.bartoszbak.org/components/cornered-button,true,active,2026-08-02,2026-09-04,2026-09-04T08:36:14.244+00:00,,
nocobase-ai-employee,nocobase-ai-employee,https://www.nocobase.com,https://raw.githubusercontent.com/nocobase/nocobase3/develop/packages/plugins/app-plugin-ai-employee/public/r/registry.json,github,nocobase/nocobase3,https://github.com/nocobase/nocobase3,,,7,1,2026-09-04T07:25:44+00:00,0,94,1,0,0,unknown,,,active,2026-09-03,2026-09-04,2026-09-04T08:28:38.538+00:00,,
nordaun-ui,@nordaun/ui,https://ui.nordaun.com,https://ui.nordaun.com/r/registry.json,live,nordaun/ui,https://github.com/nordaun/ui,,,,,,,,8,8,0,free,https://ui.nordaun.com/components/audio,true,active,2026-08-01,2026-09-04,2026-09-04T08:20:07.777+00:00,,
norux,norux,https://github.com,https://raw.githubusercontent.com/norux/design.md/main/registry.json,github,norux/design.md,https://github.com/norux/design.md,"Norux design language, tokens, brand rules, components, and agent tooling",,0,0,2026-08-09T08:28:30+00:00,26,86,1,0,0,unknown,,,active,2026-08-09,2026-09-04,2026-09-04T08:36:12.978+00:00,,
nothingcn,nothingcn,https://nothingcn.com,https://raw.githubusercontent.com/JassinAlSafe/NothingCN/main/registry/registry.json,github,JassinAlSafe/NothingCN,https://github.com/JassinAlSafe/NothingCN,"Modern Next.js component library showcase with accessible UI components, live previews, and copy-paste examples.",MIT,14,0,2026-02-02T09:59:16+00:00,214,26,4,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:07.217+00:00,,
notion-cms,notion-cms,https://notion-as-cms.github.io,https://raw.githubusercontent.com/notion-as-cms/notion-as-cms.github.io/main/public/r/registry.json,github,notion-as-cms/notion-as-cms.github.io,https://github.com/notion-as-cms/notion-as-cms.github.io,,,0,0,2026-01-20T06:43:00+00:00,227,26,1,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:14.292+00:00,,
now-ts-ui,Now.ts UI,https://ui.nowts.app,https://raw.githubusercontent.com/Melvynx/ui.nowts.app/main/registry.json,github,Melvynx/ui.nowts.app,https://github.com/Melvynx/ui.nowts.app,Ready-to-use fullstack component compatible with Shadcn/UI,,9,0,2026-08-17T13:32:23+00:00,18,86,14,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:30.568+00:00,,
npm-xyz,shadcn/ui,https://ui.shadcn.com,https://raw.githubusercontent.com/creativetimofficial/npm-xyz/main/apps/www/public/r/registry.json,github,creativetimofficial/npm-xyz,https://github.com/creativetimofficial/npm-xyz,test npm,MIT,1,1,2025-10-20T12:12:16+00:00,317,26,118,0,0,unknown,,,active,2026-08-01,2026-09-02,2026-09-02T08:34:48.573+00:00,,
nrjdalal,acme,https://nrjdalal.dev,https://nrjdalal.dev/r/registry.json,live,nrjdalal/nrjdalal.com,https://github.com/nrjdalal/nrjdalal.com,acme registry schema w/o content,,3,0,2026-07-31T21:55:43+00:00,34,76,49,49,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:29:01.669+00:00,,
ns-ui,ns-ui,https://design.helpmarq.com,https://design.helpmarq.com/r/registry.json,live,nikolas-sapa/ns-ui,https://github.com/nikolas-sapa/ns-ui,,,,,,,,542,542,0,free,https://design.helpmarq.com/components/accordion-latch,true,active,2026-08-02,2026-09-04,2026-09-04T08:20:08.13+00:00,,
nsui,NSUI,https://nsui.irung.me,https://raw.githubusercontent.com/najmus-sakib-hossain/forge-old-project/main/trash/manfromexistence-ui/integration/cnblocks/registry.json,github,najmus-sakib-hossain/forge-old-project,https://github.com/najmus-sakib-hossain/forge-old-project,A modern animation library for React and JavaScript,,1,0,2025-07-25T13:44:05+00:00,383,6,63,0,0,unknown,,,gone,2026-08-01,2026-08-12,2026-08-12T08:21:18.756+00:00,2026-08-16,
nswds-ui,@nswds/ui,https://ui.digital.nsw.gov.au,https://raw.githubusercontent.com/digitalnsw/nswds-ui/main/apps/registry/public/r/registry.json,github,digitalnsw/nswds-ui,https://github.com/digitalnsw/nswds-ui,"UI components for NSW Government digital products, providing reusable design elements and patterns for consistent user interfaces.",MIT,0,0,2026-09-02T06:39:18+00:00,0,94,78,78,0,free,,,active,2026-08-20,2026-09-02,2026-09-02T08:39:38.02+00:00,,
ntatoud-design-system,@ntatoud/design-system,http://localhost:3000,https://raw.githubusercontent.com/ntatoud/design-system/main/registry.json,github,ntatoud/design-system,https://github.com/ntatoud/design-system,,,1,0,2025-06-08T14:27:17+00:00,438,6,1,0,0,unknown,,,gone,2026-08-10,2026-08-20,2026-08-20T08:21:16.242+00:00,2026-08-27,
ntdev-registry,ntdev-registry,https://registry.playground.nicolas-thouvenin.dev,https://registry.playground.nicolas-thouvenin.dev/r/registry.json,live,Nico-Mugi/monorepo,https://github.com/Nico-Mugi/monorepo,,,,,,,,39,39,0,free,,,active,2026-08-07,2026-09-04,2026-09-04T08:20:09.416+00:00,,
nteract,nteract,https://nteract.io,https://raw.githubusercontent.com/nteract/elements/main/registry.json,github,nteract/elements,https://github.com/nteract/elements,the basic elements for composing notebook experiences,,6,0,2026-03-04T23:24:44+00:00,183,26,35,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:44.872+00:00,,
nuqs-presets,nuqs-presets,https://github.com,https://raw.githubusercontent.com/iHiteshAgrawal/nuqs-presets/main/public/r/registry.json,github,iHiteshAgrawal/nuqs-presets,https://github.com/iHiteshAgrawal/nuqs-presets,"Production-ready React hooks for pagination, filtering & sorting with URL state",MIT,8,0,2025-11-17T19:32:51+00:00,291,26,7,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:33.596+00:00,,
nurav-ui,nurav-ui,https://nurav-ui.vercel.app,https://raw.githubusercontent.com/Nurav-10/Nurav-ui/main/app/web/registry.json,github,Nurav-10/Nurav-ui,https://github.com/Nurav-10/Nurav-ui,,MIT,1,0,2026-07-28T20:15:37+00:00,38,76,45,0,0,unknown,,,active,2026-08-01,2026-09-04,2026-09-04T08:31:24.691+00:00,,
nurui,nurui,https://nurui.dev,https://nurui.dev/r/registry.json,live,afsar-dev/Nurui,https://github.com/afsar-dev/Nurui,"🔥💯 Nur/ui is a modern React and Next.js based UI component library. It streamlines front-end development with powerful features like CLI scaffolding, automatic TypeScript-to-JavaScript conversion, and live component previews by v0.dev.",MIT,365,51,2026-08-31T16:28:09+00:00,4,94,66,66,0,free,https://nurui.dev/docs/neobrutalism-faq,true,active,2026-08-01,2026-09-04,2026-09-04T08:26:00.419+00:00,,
nx-shad-registry,acme,https://acme.com,https://raw.githubusercontent.com/jbjsoftware/nx-shad-registry/main/libs/ui/registry.json,github,jbjsoftware/nx-shad-registry,https://github.com/jbjsoftware/nx-shad-registry,,,0,0,2025-06-29T22:23:35+00:00,431,6,8,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:38.995+00:00,,
nyxa-ui,nyxa-ui,https://nyxa-ui.vercel.app,https://raw.githubusercontent.com/7se7en72025/NYXA-UI/main/registry.json,github,7se7en72025/NYXA-UI,https://github.com/7se7en72025/NYXA-UI,,MIT,54,0,2026-07-16T23:02:48+00:00,17,86,5,0,0,unknown,,,gone,2026-08-01,2026-08-03,2026-08-03T08:19:03.329+00:00,2026-08-07,
nyxhoraui,Nyxhoraui,https://ui.nyxhora.com,https://ui.nyxhora.com/r/registry.json,live,shekharP1536/nyxhoraui,https://github.com/shekharP1536/nyxhoraui,A collection of UI components for Next.js,,,,,,,62,60,0,free,https://ui.nyxhora.com/docs/components/image-grid,false,active,2026-08-12,2026-09-04,2026-09-04T08:20:09.807+00:00,,
nyxui,shadcn/ui,https://nyxui.com,https://nyxui.com/r/registry.json,live,MihirJaiswal/nyxui,https://github.com/MihirJaiswal/nyxui,,,,,,,,68,67,0,free,https://nyxui.vercel.app//components/animated-code-block,true,active,2026-08-01,2026-09-04,2026-09-04T08:20:10.769+00:00,,
nzeru-core-health,Nzeru Core Health,https://nzeru-core.health,https://raw.githubusercontent.com/NACIT-PC/NzeruCoreHealth/main/dashboard/registry.json,github,NACIT-PC/NzeruCoreHealth,https://github.com/NACIT-PC/NzeruCoreHealth,,,0,0,2026-05-09T20:49:17+00:00,117,49,5,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:36:46.253+00:00,,
oakoss-ui,oakoss-ui,https://github.com,https://raw.githubusercontent.com/oakoss/ui/main/registry.json,github,oakoss/ui,https://github.com/oakoss/ui,,,0,0,2026-06-24T04:07:26+00:00,72,66,3,0,0,unknown,,,active,2026-08-02,2026-09-04,2026-09-04T08:37:13.313+00:00,,
obsidianui,obsidianui,https://obsidianui.dev,https://obsidianui.dev/r/registry.json,live,Atharvsinh-codez/ObsidianUI,https://github.com/Atharvsinh-codez/ObsidianUI,,,,,,,,111,111,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:20:11.782+00:00,,
octane,octane,https://octanejs.dev,https://octanejs.dev/r/registry.json,live,octanejs/octane,https://github.com/octanejs/octane,,,,,,,,44,44,0,free,https://octanejs.dev/docs/use-mobile,true,active,2026-08-07,2026-09-04,2026-09-04T08:20:15.04+00:00,,
ogimagecn,ogimagecn,https://ogimagecn.com,https://ogimagecn.com/r/registry.json,live,shadcn-labs/ogimagecn,https://github.com/shadcn-labs/ogimagecn,"Beautiful Open Graph image components, built on Satori. 100% Free, Zero config, one command setup.",MIT,200,8,2026-09-01T08:36:24+00:00,3,94,22,22,0,free,https://www.ogimagecn.com/docs/components/product/simple,true,active,2026-08-01,2026-09-04,2026-09-04T08:26:19.136+00:00,,
olive-ui,Olive UI,https://olive-ui.vercel.app,https://raw.githubusercontent.com/olewandowski1/olive-ui/master/registry.json,github,olewandowski1/olive-ui,https://github.com/olewandowski1/olive-ui,,,0,0,2025-06-24T19:49:13+00:00,429,6,36,0,0,unknown,,,gone,2026-08-02,2026-08-27,2026-08-27T19:06:24.655+00:00,2026-08-31,
onchain-ui,onchain-ui,https://onchain-ui.dev,https://onchain-ui.dev/r/registry.json,live,GavinJaynes/onchain-ui,https://github.com/GavinJaynes/onchain-ui,,,,,,,,16,16,0,free,https://onchain-ui.dev/docs/components/address-display,true,active,2026-08-02,2026-09-04,2026-09-04T08:20:16.069+00:00,,
ondo-ui,ondo-ui,https://ui.ondo.dou.so,https://ui.ondo.dou.so/r/registry.json,live,douinc/ondo-ui,https://github.com/douinc/ondo-ui,,,,,,,,78,78,0,free,,,active,2026-08-04,2026-09-04,2026-09-04T08:20:19.14+00:00,,
oneko,oneko,https://oneko.dhrv.pw,https://oneko.dhrv.pw/r/registry.json,live,0xdhrv/oneko,https://github.com/0xdhrv/oneko,,MIT,14,0,2026-07-05T03:41:18+00:00,61,66,1,1,0,free,,,active,2026-08-01,2026-09-04,2026-09-04T08:28:05.63+00:00,,
open-slack,open-slack,https://open-slack.web.app,https://open-slack.web.app/r/index.json,live,rp4ri/open-slack,https://github.com/rp4ri/open-slack,,,,,,,,7,7,0,free,,,active,2026-08-02,2026-09-04,2026-09-04T08:20:20.114+00:00,,
